Longitude,Latitude,EVI,LST,precipitation,Zona_Cluster,cluster
97.41428229,5.132826336,0.44609,26.27,7.083216,5,1
97.41637423,5.132826336,0.48051,26.29,7.083216,5,1
97.41846617,5.132826336,0.439108,26.29,7.083216,5,1
97.42055811,5.132826336,0.401332,26.29,7.083216,5,1
97.42265005,5.132826336,0.3637,26.29,7.083216,5,1
97.32401107,5.130742785,0.105566,24.23,6.5872536,4,0
97.326103,5.130742785,0.116024,24.23,6.5872536,4,0
97.32819493,5.130742785,0.134838,24.23,6.5872536,4,0
97.33028687,5.130742785,0.143652,24.23,6.5872536,4,0
97.34074653,5.130742785,0.228382,24.55,6.5872536,4,0
97.34283846,5.130742785,0.235044,24.55,6.5872536,4,0
97.34493039,5.130742785,0.290896,24.55,6.5872536,5,0
97.34702232,5.130742785,0.341726,24.55,6.5872536,5,0
97.34911426,5.130742785,0.413742,24.57,6.5872536,5,1
97.35120619,5.130742785,0.454354,24.57,6.5872536,5,1
97.35329812,5.130742785,0.418296,24.57,6.5872536,5,1
97.35539005,5.130742785,0.366606,24.57,6.5872536,5,1
97.35748199,5.130742785,0.320016,24.57,6.5872536,5,0
97.35957392,5.130742785,0.313084,24.57,6.5872536,5,0
97.36166585,5.130742785,0.374316,24.57,6.5872536,5,1
97.36375778,5.130742785,0.421702,24.57,6.5872536,5,1
97.36584972,5.130742785,0.380222,25.07,6.5872536,5,1
97.36794165,5.130742785,0.379152,25.07,6.5872536,5,1
97.37003358,5.130742785,0.403528,25.07,6.5872536,5,1
97.37212551,5.130742785,0.382106,25.07,6.5872536,5,1
97.37421744,5.130742785,0.366798,25.93,6.5872536,5,1
97.37630938,5.130742785,0.401832,25.93,6.5872536,5,1
97.37840131,5.130742785,0.450088,25.93,6.5872536,5,1
97.38049324,5.130742785,0.434264,25.93,6.5872536,5,1
97.38258517,5.130742785,0.375094,26.21,6.5872536,5,1
97.38467711,5.130742785,0.323164,26.21,6.5872536,5,1
97.38676904,5.130742785,0.305228,26.21,6.5872536,4,1
97.38886097,5.130742785,0.299402,26.21,6.5872536,4,1
97.3909529,5.130742785,0.3128,26.21,6.5872536,5,1
97.39304483,5.130742785,0.326862,26.21,6.5872536,5,1
97.39513677,5.130742785,0.335174,26.21,6.5872536,5,1
97.3972287,5.130742785,0.331978,26.21,6.5872536,5,1
97.39932063,5.130742785,0.357726,26.23,6.5872536,5,1
97.40141256,5.130742785,0.350562,26.23,7.083216,5,1
97.4035045,5.130742785,0.34013,26.23,7.083216,5,1
97.40559643,5.130742785,0.364626,26.23,7.083216,5,1
97.40768836,5.130742785,0.387076,26.27,7.083216,5,1
97.40978029,5.130742785,0.418924,26.27,7.083216,5,1
97.41187223,5.130742785,0.453502,26.27,7.083216,5,1
97.41396416,5.130742785,0.459502,26.27,7.083216,5,1
97.41605609,5.130742785,0.451442,26.29,7.083216,5,1
97.41814802,5.130742785,0.473574,26.29,7.083216,5,1
97.42023995,5.130742785,0.473768,26.29,7.083216,5,1
97.42233189,5.130742785,0.459754,26.29,7.083216,5,1
97.32369336,5.128659235,0.1248,24.23,6.5872536,4,0
97.32578528,5.128659235,0.154006,24.23,6.5872536,4,0
97.32787721,5.128659235,0.147204,24.23,6.5872536,4,0
97.32996913,5.128659235,0.16051,24.23,6.5872536,4,0
97.34042876,5.128659235,0.161614,24.55,6.5872536,4,0
97.34252069,5.128659235,0.230108,24.55,6.5872536,4,0
97.34461261,5.128659235,0.33147,24.55,6.5872536,5,0
97.34670454,5.128659235,0.341988,24.55,6.5872536,5,0
97.34879646,5.128659235,0.284082,24.57,6.5872536,5,0
97.35088839,5.128659235,0.285208,24.57,6.5872536,5,0
97.35298031,5.128659235,0.3171,24.57,6.5872536,5,0
97.35507224,5.128659235,0.346426,24.57,6.5872536,5,1
97.35716417,5.128659235,0.373768,24.57,6.5872536,5,1
97.35925609,5.128659235,0.372516,24.57,6.5872536,5,1
97.36134802,5.128659235,0.390168,24.57,6.5872536,5,1
97.36343994,5.128659235,0.4151,24.57,6.5872536,5,1
97.36553187,5.128659235,0.380388,25.07,6.5872536,5,1
97.36762379,5.128659235,0.362602,25.07,6.5872536,5,1
97.36971572,5.128659235,0.382378,25.07,6.5872536,5,1
97.37180764,5.128659235,0.361492,25.07,6.5872536,5,1
97.37389957,5.128659235,0.33664,25.93,6.5872536,5,1
97.37599149,5.128659235,0.347262,25.93,6.5872536,5,1
97.37808342,5.128659235,0.340326,25.93,6.5872536,5,1
97.38017535,5.128659235,0.35203,25.93,6.5872536,5,1
97.38226727,5.128659235,0.363756,26.21,6.5872536,5,1
97.3843592,5.128659235,0.340624,26.21,6.5872536,5,1
97.38645112,5.128659235,0.342228,26.21,6.5872536,5,1
97.38854305,5.128659235,0.348574,26.21,6.5872536,5,1
97.39063497,5.128659235,0.347106,26.21,6.5872536,5,1
97.3927269,5.128659235,0.37702,26.21,6.5872536,5,1
97.39481882,5.128659235,0.394374,26.21,6.5872536,5,1
97.39691075,5.128659235,0.407088,26.21,6.5872536,5,1
97.39900267,5.128659235,0.427826,26.23,6.5872536,5,1
97.4010946,5.128659235,0.419642,26.23,7.083216,5,1
97.40318653,5.128659235,0.405262,26.23,7.083216,5,1
97.40527845,5.128659235,0.404334,26.23,7.083216,5,1
97.40737038,5.128659235,0.399912,26.27,7.083216,5,1
97.4094623,5.128659235,0.379994,26.27,7.083216,5,1
97.41155423,5.128659235,0.381754,26.27,7.083216,5,1
97.41364615,5.128659235,0.38583,26.27,7.083216,5,1
97.41573808,5.128659235,0.383494,26.29,7.083216,5,1
97.41783,5.128659235,0.396532,26.29,7.083216,5,1
97.41992193,5.128659235,0.43628,26.29,7.083216,5,1
97.42201385,5.128659235,0.457282,26.29,7.083216,5,1
97.34011113,5.126575685,0.139484,24.23,6.5872536,4,0
97.34220305,5.126575685,0.169066,24.23,6.5872536,4,0
97.34429496,5.126575685,0.191424,24.23,6.5872536,4,0
97.34638688,5.126575685,0.197378,24.23,6.5872536,4,0
97.3484788,5.126575685,0.219852,24.35,6.5872536,4,0
97.35057072,5.126575685,0.227238,24.35,6.5872536,4,0
97.35266264,5.126575685,0.281994,24.35,6.5872536,5,0
97.35475456,5.126575685,0.388706,24.35,6.5872536,5,1
97.35684648,5.126575685,0.416966,24.41,6.5872536,5,1
97.35893839,5.126575685,0.409012,24.41,6.5872536,5,1
97.36103031,5.126575685,0.403518,24.41,6.5872536,5,1
97.36312223,5.126575685,0.405162,24.41,6.5872536,5,1
97.36521415,5.126575685,0.40019,25.09,6.5872536,5,1
97.36730607,5.126575685,0.37359,25.09,6.5872536,5,1
97.36939799,5.126575685,0.387064,25.09,6.5872536,5,1
97.37148991,5.126575685,0.393478,25.09,6.5872536,5,1
97.37358182,5.126575685,0.399678,25.99,6.5872536,5,1
97.37567374,5.126575685,0.408534,25.99,6.5872536,5,1
97.37776566,5.126575685,0.385882,25.99,6.5872536,5,1
97.37985758,5.126575685,0.384056,25.99,6.5872536,5,1
97.3819495,5.126575685,0.4028,26.19,6.5872536,5,1
97.38404142,5.126575685,0.395444,26.19,6.5872536,5,1
97.38613334,5.126575685,0.385824,26.19,6.5872536,5,1
97.38822526,5.126575685,0.412342,26.19,6.5872536,5,1
97.39031717,5.126575685,0.418128,26.19,6.5872536,5,1
97.39240909,5.126575685,0.439732,26.19,6.5872536,5,1
97.39450101,5.126575685,0.459324,26.19,6.5872536,5,1
97.39659293,5.126575685,0.412308,26.19,6.5872536,5,1
97.39868485,5.126575685,0.398314,26.19,6.5872536,5,1
97.40077677,5.126575685,0.429998,26.19,7.083216,5,1
97.40286869,5.126575685,0.453142,26.19,7.083216,5,1
97.4049606,5.126575685,0.426874,26.19,7.083216,5,1
97.40705252,5.126575685,0.402002,26.25,7.083216,5,1
97.40914444,5.126575685,0.363442,26.25,7.083216,5,1
97.41123636,5.126575685,0.348912,26.25,7.083216,5,1
97.41332828,5.126575685,0.352184,26.25,7.083216,5,1
97.4154202,5.126575685,0.345816,26.29,7.083216,5,1
97.41751212,5.126575685,0.342894,26.29,7.083216,5,1
97.41960403,5.126575685,0.344344,26.29,7.083216,5,1
97.42169595,5.126575685,0.369254,26.29,7.083216,5,1
97.33979362,5.124492134,0.15908,24.23,6.5872536,4,0
97.34188553,5.124492134,0.172162,24.23,6.5872536,4,0
97.34397745,5.124492134,0.19474,24.23,6.5872536,4,0
97.34606936,5.124492134,0.230552,24.23,6.5872536,4,0
97.34816127,5.124492134,0.300236,24.35,6.5872536,5,0
97.35025318,5.124492134,0.328868,24.35,6.5872536,5,0
97.35234509,5.124492134,0.32539,24.35,6.5872536,5,0
97.35443701,5.124492134,0.359038,24.35,6.5872536,5,0
97.35652892,5.124492134,0.384198,24.41,6.5872536,5,1
97.35862083,5.124492134,0.389962,24.41,6.5872536,5,1
97.36071274,5.124492134,0.358236,24.41,6.5872536,5,0
97.36280465,5.124492134,0.357538,24.41,6.5872536,5,0
97.36489656,5.124492134,0.40638,25.09,6.5872536,5,1
97.36698848,5.124492134,0.430772,25.09,6.5872536,5,1
97.36908039,5.124492134,0.435856,25.09,6.5872536,5,1
97.3711723,5.124492134,0.427074,25.09,6.5872536,5,1
97.37326421,5.124492134,0.394752,25.99,6.5872536,5,1
97.37535612,5.124492134,0.392228,25.99,6.5872536,5,1
97.37744803,5.124492134,0.380302,25.99,6.5872536,5,1
97.37953995,5.124492134,0.366202,25.99,6.5872536,5,1
